"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"522","Abric Romaní","Level G Macromammal Fauna","Sequence II","45100","3100","U series (uranium-thorium) dating"
"523","Abric Romaní","Level H Macromammal Fauna","Sequence II","43200","1100","14C (radiocarbon) dating"
"525","Abric Romaní","Level H Macromammal Fauna","Sequence II","36400","1400","U series (uranium-thorium) dating"
"527","Abric Romaní","Level H Macromammal Fauna","Sequence II","38100","900","U series (uranium-thorium) dating"
"529","Abric Romaní","Level H Macromammal Fauna","Sequence II","44500","1200","14C (radiocarbon) dating"
"531","Abric Romaní","Level H Macromammal Fauna","Sequence II","44140","5930","14C (radiocarbon) dating"
"533","Abric Romaní","Level H Macromammal Fauna","Sequence II","49000","1500","U series (uranium-thorium) dating"
"535","Abric Romaní","Level H Macromammal Fauna","Sequence II","46500","1100","U series (uranium-thorium) dating"
"537","Abric Romaní","Level H Macromammal Fauna","Sequence II","45100","3100","U series (uranium-thorium) dating"
"538","Abric Romaní","Level I Macromammal Fauna","Sequence II","43200","1100","14C (radiocarbon) dating"
"540","Abric Romaní","Level I Macromammal Fauna","Sequence II","36400","1400","U series (uranium-thorium) dating"
"542","Abric Romaní","Level I Macromammal Fauna","Sequence II","38100","900","U series (uranium-thorium) dating"
"544","Abric Romaní","Level I Macromammal Fauna","Sequence II","44500","1200","14C (radiocarbon) dating"
"546","Abric Romaní","Level I Macromammal Fauna","Sequence II","44140","5930","14C (radiocarbon) dating"
"548","Abric Romaní","Level I Macromammal Fauna","Sequence II","49000","1500","U series (uranium-thorium) dating"
"550","Abric Romaní","Level I Macromammal Fauna","Sequence II","46500","1100","U series (uranium-thorium) dating"
"552","Abric Romaní","Level I Macromammal Fauna","Sequence II","45100","3100","U series (uranium-thorium) dating"
"553","Abric Romaní","Level J Macromammal Fauna","Sequence III","50000","2200","U series (uranium-thorium) dating"
"555","Abric Romaní","Level J Macromammal Fauna","Sequence III","51600","300","U series (uranium-thorium) dating"
"556","Abric Romaní","Level D, micromammals","Sequence I","36740","920","14C (radiocarbon) dating"
"558","Abric Romaní","Level D, micromammals","Sequence I","37290","990","14C (radiocarbon) dating"
"560","Abric Romaní","Level D, micromammals","Sequence I","35400","810","14C (radiocarbon) dating"
"562","Abric Romaní","Level D, micromammals","Sequence I","37900","1000","14C (radiocarbon) dating"
"564","Abric Romaní","Level D, micromammals","Sequence I","28440","650","14C (radiocarbon) dating"
"566","Abric Romaní","Level D, micromammals","Sequence I","23160","490","14C (radiocarbon) dating"
"568","Abric Romaní","Level D, micromammals","Sequence I","36950","460","14C (radiocarbon) dating"
"570","Abric Romaní","Level D, micromammals","Sequence I","20680","110","14C (radiocarbon) dating"
"572","Abric Romaní","Level D, micromammals","Sequence I","20190","75","14C (radiocarbon) dating"
"574","Abric Romaní","Level D, micromammals","Sequence I","21155","80","14C (radiocarbon) dating"
"576","Abric Romaní","Level D, micromammals","Sequence I","20295","75","14C (radiocarbon) dating"
"578","Abric Romaní","Level D, micromammals","Sequence I","35900","600","14C (radiocarbon) dating"
"580","Abric Romaní","Level D, micromammals","Sequence I","36490","230","14C (radiocarbon) dating"
"582","Abric Romaní","Level D, micromammals","Sequence I","25010","120","14C (radiocarbon) dating"
"584","Abric Romaní","Level D, micromammals","Sequence I","36300","1300","14C (radiocarbon) dating"
"586","Abric Romaní","Level D, micromammals","Sequence I","35000","500","14C (radiocarbon) dating"
"588","Abric Romaní","Level D, micromammals","Sequence I","42900","1600","U series (uranium-thorium) dating"
"590","Abric Romaní","Level D, micromammals","Sequence I","39400","1500","U series (uranium-thorium) dating"
"592","Abric Romaní","Level D, micromammals","Sequence I","43800","1500","U series (uranium-thorium) dating"
"594","Abric Romaní","Level D, micromammals","Sequence I","39100","1500","U series (uranium-thorium) dating"
"596","Abric Romaní","Level D, micromammals","Sequence I","40800","1300","U series (uranium-thorium) dating"
"598","Abric Romaní","Level D, micromammals","Sequence I","45100","1000","U series (uranium-thorium) dating"
"600","Abric Romaní","Level D, micromammals","Sequence I","45500","1300","U series (uranium-thorium) dating"
"602","Abric Romaní","Level D, micromammals","Sequence I","48600","400","U series (uranium-thorium) dating"
"604","Abric Romaní","Level D, micromammals","Sequence I","46100","1300","U series (uranium-thorium) dating"
"606","Abric Romaní","Level D, micromammals","Sequence I","42600","1100","U series (uranium-thorium) dating"
"608","Abric Romaní","Level D, micromammals","Sequence I","41500","2000","U series (uranium-thorium) dating"
"610","Abric Romaní","Level D, micromammals","Sequence I","35400","800","14C (radiocarbon) dating"
"612","Abric Romaní","Level D, micromammals","Sequence I","37200","900","14C (radiocarbon) dating"
"614","Abric Romaní","Level D, micromammals","Sequence I","37900","1000","14C (radiocarbon) dating"
"616","Abric Romaní","Level D, micromammals","Sequence I","40700","600","U series (uranium-thorium) dating"
"618","Abric Romaní","Level D, micromammals","Sequence I","41000","300","U series (uranium-thorium) dating"
"620","Abric Romaní","Level D, micromammals","Sequence I","41300","300","U series (uranium-thorium) dating"
"622","Abric Romaní","Level D, micromammals","Sequence I","41300","400","U series (uranium-thorium) dating"
"624","Abric Romaní","Level D, micromammals","Sequence I","42100","300","U series (uranium-thorium) dating"
"626","Abric Romaní","Level D, micromammals","Sequence I","42300","300","U series (uranium-thorium) dating"
"628","Abric Romaní","Level D, micromammals","Sequence I","42500","200","U series (uranium-thorium) dating"
"630","Abric Romaní","Level D, micromammals","Sequence I","42600","300","U series (uranium-thorium) dating"
"632","Abric Romaní","Level D, micromammals","Sequence I","42600","400","U series (uranium-thorium) dating"
"634","Abric Romaní","Level D, micromammals","Sequence I","42700","200","U series (uranium-thorium) dating"
"636","Abric Romaní","Level D, micromammals","Sequence I","43000","800","U series (uranium-thorium) dating"
"638","Abric Romaní","Level D, micromammals","Sequence I","43100","1200","U series (uranium-thorium) dating"
"640","Abric Romaní","Level D, micromammals","Sequence I","44400","300","U series (uranium-thorium) dating"
"642","Abric Romaní","Level D, micromammals","Sequence I","45700","1300","U series (uranium-thorium) dating"
"644","Abric Romaní","Level D, micromammals","Sequence I","45900","1300","U series (uranium-thorium) dating"
"646","Abric Romaní","Level D, micromammals","Sequence I","47100","300","U series (uranium-thorium) dating"
"648","Abric Romaní","Level D, micromammals","Sequence I","52300","400","U series (uranium-thorium) dating"
"650","Abric Romaní","Level D, micromammals","Sequence I","56800","800","U series (uranium-thorium) dating"
"652","Abric Romaní","Level D, micromammals","Sequence I","44900","2500","U series (uranium-thorium) dating"
"654","Abric Romaní","Level D, micromammals","Sequence I","44600","1500","U series (uranium-thorium) dating"
"656","Abric Romaní","Level D, micromammals","Sequence I","44200","1500","U series (uranium-thorium) dating"
"658","Abric Romaní","Level D, micromammals","Sequence I","43400","1000000","U series (uranium-thorium) dating"
"660","Abric Romaní","Level D, micromammals","Sequence I","44400","1000000","U series (uranium-thorium) dating"
"662","Abric Romaní","Level D, micromammals","Sequence I","45600","1000000","U series (uranium-thorium) dating"
"664","Abric Romaní","Level D, micromammals","Sequence I","40680","940","14C (radiocarbon) dating"
"666","Abric Romaní","Level D, micromammals","Sequence I","44900","2500","U series (uranium-thorium) dating"
"667","Abric Romaní","Level E, micromammals","Sequence II","43200","1100","14C (radiocarbon) dating"
"669","Abric Romaní","Level E, micromammals","Sequence II","36400","1400","U series (uranium-thorium) dating"
"671","Abric Romaní","Level E, micromammals","Sequence II","38100","900","U series (uranium-thorium) dating"
"673","Abric Romaní","Level E, micromammals","Sequence II","44500","1200","14C (radiocarbon) dating"
"675","Abric Romaní","Level E, micromammals","Sequence II","44140","5930","14C (radiocarbon) dating"
"677","Abric Romaní","Level E, micromammals","Sequence II","49000","1500","U series (uranium-thorium) dating"
"679","Abric Romaní","Level E, micromammals","Sequence II","46500","1100","U series (uranium-thorium) dating"
"681","Abric Romaní","Level E, micromammals","Sequence II","45100","3100","U series (uranium-thorium) dating"
"682","Abric Romaní","Level J, micromammals","Sequence III","50000","2200","U series (uranium-thorium) dating"
"684","Abric Romaní","Level J, micromammals","Sequence III","51600","300","U series (uranium-thorium) dating"
"685","Abric Romaní","Level N, micromammals","Sequence V","55800","2300","U series (uranium-thorium) dating"
"687","Abric Romaní","Level N, micromammals","Sequence V","54900","1700","U series (uranium-thorium) dating"
"689","Abric Romaní","Level N, micromammals","Sequence V","54100","1600","U series (uranium-thorium) dating"
"691","Abric Romaní","Level N, micromammals","Sequence V","54798","86","U series (uranium-thorium) dating"
"693","Abric Romaní","Level N, micromammals","Sequence V","55033","69","U series (uranium-thorium) dating"
"695","Abric Romaní","Level N, micromammals","Sequence V","54798","86","U series (uranium-thorium) dating"
"697","Abric Romaní","Level N, micromammals","Sequence V","55033","65","U series (uranium-thorium) dating"
"699","Abric Romaní","Level N, micromammals","Sequence V","54600","400","U series (uranium-thorium) dating"
"701","Abric Romaní","Level N, micromammals","Sequence V","54240","420","U series (uranium-thorium) dating"
"702","Abric Romaní","Level O, micromammals","Sequence V","55800","2300","U series (uranium-thorium) dating"
"704","Abric Romaní","Level O, micromammals","Sequence V","54900","1700","U series (uranium-thorium) dating"
"706","Abric Romaní","Level O, micromammals","Sequence V","54100","1600","U series (uranium-thorium) dating"
"708","Abric Romaní","Level O, micromammals","Sequence V","54798","86","U series (uranium-thorium) dating"
"710","Abric Romaní","Level O, micromammals","Sequence V","55033","69","U series (uranium-thorium) dating"
"712","Abric Romaní","Level O, micromammals","Sequence V","54798","86","U series (uranium-thorium) dating"
"714","Abric Romaní","Level O, micromammals","Sequence V","55033","65","U series (uranium-thorium) dating"
"716","Abric Romaní","Level O, micromammals","Sequence V","54600","400","U series (uranium-thorium) dating"
"718","Abric Romaní","Level O, micromammals","Sequence V","54240","420","U series (uranium-thorium) dating"
"719","Abrigo de la Malia","LU-V Macromammal Fauna","LU-V","-","-","-"
"720","Abrigo de la Malia","LU-IVa Macromammal Fauna","LU-IVa","-","-","-"
"721","Abrigo de la Malia","LU-IVb Macromammal Fauna","LU-IVb","-","-","-"
"722","Abrigo de la Malia","LU-IVb Micromammal Fauna","LU-IVb","-","-","-"
"723","Abrigo de la Malia","LU-IVa Micromammal Fauna","LU-IVa","-","-","-"
"724","Abrigo de la Malia","LU-V Micromammal Fauna","LU-V","-","-","-"
"725","Achenheim","Loess recent, Fauna","Lower recent loess","-","-","-"
"726","Achenheim","Loess recent, Fauna","Upper recent loess","-","-","-"
"727","Achenheim","Loess recent, Micromammals","Lower recent loess","-","-","-"
"728","Achenheim","Loess recent, Micromammals","Upper recent loess","-","-","-"
"729","Achenheim","Loess ancien sup., Fauna","Upper ancient loess","-","-","-"
"730","Achenheim","Loess ancien sup., Micromammals","Upper ancient loess","-","-","-"
"731","Aghitu-3 Cave","Fauna Layer AH III","GH 3","23140","130","14C (radiocarbon) dating"
"733","Aghitu-3 Cave","Fauna Layer AH III","GH 3","23960","120","14C (radiocarbon) dating"
"735","Aghitu-3 Cave","Fauna Layer AH III","GH 3","22630","300","14C (radiocarbon) dating"
"737","Aghitu-3 Cave","Fauna Layer AH III","GH 3","22900","180","14C (radiocarbon) dating"
"739","Aghitu-3 Cave","Fauna Layer AH III","GH 3","23880","150","14C (radiocarbon) dating"
"741","Aghitu-3 Cave","Fauna Layer AH III","GH 3","23490","170","14C (radiocarbon) dating"
"743","Aghitu-3 Cave","Fauna Layer AH III","GH 3","24060","120","14C (radiocarbon) dating"
"745","Aghitu-3 Cave","Fauna Layer AH III","GH 3","24840","140","14C (radiocarbon) dating"
"747","Aghitu-3 Cave","Fauna Layer AH III","GH 3","20540","90","14C (radiocarbon) dating"
"749","Aghitu-3 Cave","Fauna Layer AH III","GH 3","20450","100","14C (radiocarbon) dating"
"751","Aghitu-3 Cave","Fauna Layer AH III","GH 3","24420","150","14C (radiocarbon) dating"
"753","Aghitu-3 Cave","Fauna Layer AH III","GH 3","23690","135","14C (radiocarbon) dating"
"754","Aghitu-3 Cave","Fauna Layer AH IV","GH 4","-","-","-"
"755","Aghitu-3 Cave","Fauna Layer AH IV","GH 5","-","-","-"
"756","Aghitu-3 Cave","Fauna Layer AH IV","GH 6","-","-","-"
"757","Aghitu-3 Cave","Fauna Layer AH IV","GH 7","-","-","-"
"758","Aghitu-3 Cave","Fauna Layer AH V","GH 8","27110","170","14C (radiocarbon) dating"
"760","Aghitu-3 Cave","Fauna Layer AH V","GH 8","27120","170","14C (radiocarbon) dating"
"762","Aghitu-3 Cave","Fauna Layer AH V","GH 8","25760","90","14C (radiocarbon) dating"
"763","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","30210","180","14C (radiocarbon) dating"
"765","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","28680","200","14C (radiocarbon) dating"
"767","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","30380","590","14C (radiocarbon) dating"
"769","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","30120","280","14C (radiocarbon) dating"
"771","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","30250","220","14C (radiocarbon) dating"
"773","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","31330","260","14C (radiocarbon) dating"
"775","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","31540","190","14C (radiocarbon) dating"
"777","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","31800","270","14C (radiocarbon) dating"
"779","Aghitu-3 Cave","Fauna Layer AH VI","GH 10","27680","110","14C (radiocarbon) dating"
"780","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","33780","870","14C (radiocarbon) dating"
"782","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","33990","890","14C (radiocarbon) dating"
"784","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","30630","720","14C (radiocarbon) dating"
"786","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","34220","320","14C (radiocarbon) dating"
"788","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","33600","470","14C (radiocarbon) dating"
"790","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","33260","860","14C (radiocarbon) dating"
"792","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","33900","370","14C (radiocarbon) dating"
"794","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","31360","270","14C (radiocarbon) dating"
"796","Aghitu-3 Cave","Fauna Layer AH VII","GH 11","32890","280","14C (radiocarbon) dating"
"797","Al Wusta","Archaeological horizon assemblage","Unit 3a","-","-","-"
