"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"33837","Nahal Rahaf 2","Nahal Rahaf 2 Layer 8 Macromammal Fauna","Layer 8","34325","338","14C (radiocarbon) dating"
"33838","Nahal Rahaf 2","Nahal Rahaf 2 Layer 2 Micromammal Fauna","Layer 2","-","-","-"
"33839","Nahal Rahaf 2","Nahal Rahaf 2 Layer 3 Micromammal Fauna","Layer 3","-","-","-"
"33840","Nahal Rahaf 2","Nahal Rahaf 2 Layer 4 Micromammal Fauna","Layer 4a","-","-","-"
"33841","Nahal Rahaf 2","Nahal Rahaf 2 Layer 4 Micromammal Fauna","Layer 4b","-","-","-"
"33842","Nahal Rahaf 2","Nahal Rahaf 2 Layer 4 Micromammal Fauna","Layer 4c","-","-","-"
"33843","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","32814","147","14C (radiocarbon) dating"
"33845","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","32354","131","14C (radiocarbon) dating"
"33847","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","31462","120","14C (radiocarbon) dating"
"33849","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","28680","70","14C (radiocarbon) dating"
"33851","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","26070","70","14C (radiocarbon) dating"
"33853","Nahal Rahaf 2","Nahal Rahaf 2 Layer 5 Micromammal Fauna","Layer 5","30130","100","14C (radiocarbon) dating"
"33854","Nahal Rahaf 2","Nahal Rahaf 2 Layer 6 Micromammal Fauna","Layer 6","31180","187","14C (radiocarbon) dating"
"33856","Nahal Rahaf 2","Nahal Rahaf 2 Layer 6 Micromammal Fauna","Layer 6","32459","127","14C (radiocarbon) dating"
"33858","Nahal Rahaf 2","Nahal Rahaf 2 Layer 6 Micromammal Fauna","Layer 6","31073","114","14C (radiocarbon) dating"
"33860","Nahal Rahaf 2","Nahal Rahaf 2 Layer 6 Micromammal Fauna","Layer 6","30120","100","14C (radiocarbon) dating"
"33862","Nahal Rahaf 2","Nahal Rahaf 2 Layer 6 Micromammal Fauna","Layer 6","30500","100","14C (radiocarbon) dating"
"33863","Nahal Rahaf 2","Nahal Rahaf 2 Layer 7 Micromammal Fauna","Layer 7a","34006","165","14C (radiocarbon) dating"
"33865","Nahal Rahaf 2","Nahal Rahaf 2 Layer 7 Micromammal Fauna","Layer 7a","32137","126","14C (radiocarbon) dating"
"33866","Nahal Rahaf 2","Nahal Rahaf 2 Layer 7 Micromammal Fauna","Layer 7b","32760","131","14C (radiocarbon) dating"
"33868","Nahal Rahaf 2","Nahal Rahaf 2 Layer 7 Micromammal Fauna","Layer 7b","31780","110","14C (radiocarbon) dating"
"33870","Nahal Rahaf 2","Nahal Rahaf 2 Layer 7 Micromammal Fauna","Layer 7b","31810","110","14C (radiocarbon) dating"
"33871","Nahal Rahaf 2","Nahal Rahaf 2 Layer 8 Micromammal Fauna","Layer 8","34325","338","14C (radiocarbon) dating"
"33872","Nalai Cave","Nalai","Layer 1","-","-","-"
"33873","Nalai Cave","Nalai","Layer 2","-","-","-"
"33874","Nalai Cave","Nalai","Layer 3","-","-","-"
"33875","Nalai Cave","Nalai","Layer 4","-","-","-"
"33876","Nalai Cave","Nalai","Layer 5","-","-","-"
"33877","Nam Lot","Nam Lot, Fauna","Layer a","66000","9000","OSL (optically stimulated thermoluminescence) dating, TL (thermoluminescence) dating"
"33879","Nam Lot","Nam Lot, Fauna","Layer a","86000","26000","OSL (optically stimulated thermoluminescence) dating, TL (thermoluminescence) dating"
"33880","Nesher Ramla","Nesher Ramla, Unit I, Fauna","unit I","171000","36000","OSL (optically stimulated thermoluminescence) dating"
"33882","Nesher Ramla","Nesher Ramla, Unit I, Fauna","unit I","94000","18000","OSL (optically stimulated thermoluminescence) dating"
"33884","Nesher Ramla","Nesher Ramla, Unit I, Fauna","unit I","113000","9000","OSL (optically stimulated thermoluminescence) dating"
"33886","Nesher Ramla","Nesher Ramla, Unit I, Fauna","unit I","78000","6000","OSL (optically stimulated thermoluminescence) dating"
"33887","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","224000","55000","OSL (optically stimulated thermoluminescence) dating"
"33889","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","198000","51000","OSL (optically stimulated thermoluminescence) dating"
"33891","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","149000","25000","OSL (optically stimulated thermoluminescence) dating"
"33893","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","142000","11000","OSL (optically stimulated thermoluminescence) dating"
"33895","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","174000","14000","OSL (optically stimulated thermoluminescence) dating"
"33897","Nesher Ramla","Nesher Ramla, Unit II, Fauna","unit II","115000","8000","OSL (optically stimulated thermoluminescence) dating"
"33898","Nesher Ramla","Nesher Ramla, Unit III, Fauna","unit III","-","-","-"
"33899","Nesher Ramla","Nesher Ramla, micromammals","unit I","171000","36000","OSL (optically stimulated thermoluminescence) dating"
"33901","Nesher Ramla","Nesher Ramla, micromammals","unit I","94000","18000","OSL (optically stimulated thermoluminescence) dating"
"33903","Nesher Ramla","Nesher Ramla, micromammals","unit I","113000","9000","OSL (optically stimulated thermoluminescence) dating"
"33905","Nesher Ramla","Nesher Ramla, micromammals","unit I","78000","6000","OSL (optically stimulated thermoluminescence) dating"
"33906","Nesher Ramla","Nesher Ramla, micromammals","unit II","224000","55000","OSL (optically stimulated thermoluminescence) dating"
"33908","Nesher Ramla","Nesher Ramla, micromammals","unit II","198000","51000","OSL (optically stimulated thermoluminescence) dating"
"33910","Nesher Ramla","Nesher Ramla, micromammals","unit II","149000","25000","OSL (optically stimulated thermoluminescence) dating"
"33912","Nesher Ramla","Nesher Ramla, micromammals","unit II","142000","11000","OSL (optically stimulated thermoluminescence) dating"
"33914","Nesher Ramla","Nesher Ramla, micromammals","unit II","174000","14000","OSL (optically stimulated thermoluminescence) dating"
"33916","Nesher Ramla","Nesher Ramla, micromammals","unit II","115000","8000","OSL (optically stimulated thermoluminescence) dating"
"33917","Nesher Ramla","Nesher Ramla, micromammals","unit III","-","-","-"
"33918","Nesher Ramla","Nesher Ramla, micromammals","unit IV","-","-","-"
"33919","Nesher Ramla","Nesher Ramla, micromammals","unit V","168000","71000","OSL (optically stimulated thermoluminescence) dating"
"33921","Nesher Ramla","Nesher Ramla, micromammals","unit V","170000","12000","OSL (optically stimulated thermoluminescence) dating"
"33922","Neumark-Nord 1","NN1 layer 2 micromammals","layer 2","141000","9000","IR-RF (infrared radiofluorescence) dating"
"33924","Neumark-Nord 1","NN1 layer 2 micromammals","layer 2","139000","13000","IR-RF (infrared radiofluorescence) dating"
"33925","Neumark-Nord 1","NN1 layer 4 micromammals","layer 4","-","-","-"
"33926","Neumark-Nord 1","NN1 layer 5 micromammals","layer 5","-","-","-"
"33927","Neumark-Nord 1","NN1 layer 6.1 micromammals","layer 6.1","132000","12000","IRSL (infrared stimulated luminescence) dating"
"33928","Neumark-Nord 1","NN1 layer 6.2 micromammals","layer 6.2","-","-","-"
"33929","Neumark-Nord 1","NN1 layer 6.2 upper lake shore area fauna","layer 6.2","-","-","-"
"33930","Neumark-Nord 1","NN1 layer 6.1 lower lake shore area fauna","layer 6.1","132000","12000","IRSL (infrared stimulated luminescence) dating"
"33931","Neumark-Nord 1","NN1 layer 4 fauna","layer 4","-","-","-"
"33932","Neumark-Nord 1","NN1 layer 7 fauna","layer 7","-","-","-"
"33933","Neumark-Nord 1","NN1 layer 9 fauna","layer 9","-","-","-"
"33934","Neumark-Nord 1","NN1 layer 6 lower micromammals","layer 6 below","-","-","-"
"33935","Neumark-Nord 1","NN1 layer 6 lower Fauna","layer 6 below","-","-","-"
"33936","Neumark-Nord 1","NN1 layer 6 upper Fauna","layer 6 up","-","-","-"
"33937","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 2","141000","9000","IR-RF (infrared radiofluorescence) dating"
"33939","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 2","139000","13000","IR-RF (infrared radiofluorescence) dating"
"33940","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 4","-","-","-"
"33941","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 5","-","-","-"
"33942","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 6 below","-","-","-"
"33943","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 6.1","132000","12000","IRSL (infrared stimulated luminescence) dating"
"33944","Neumark-Nord 1","Neumark-Nord 1 Micromammals climate","layer 6.2","-","-","-"
"33945","Neumark-Nord 2","NN2/0 large mammal fauna","7","-","-","-"
"33946","Neumark-Nord 2","NN2/0 large mammal fauna","8","-","-","-"
"33947","Neumark-Nord 2","NN2/2A large mammal fauna","3.1","126000","12000","TL (thermoluminescence) dating"
"33948","Neumark-Nord 2","NN2/2B large mammal fauna","2.2.1","-","-","-"
"33949","Neumark-Nord 2","NN2/2B large mammal fauna","2.2.2","-","-","-"
"33950","Neumark-Nord 2","NN2/2B large mammal fauna","2.2.3","-","-","-"
"33951","Neumark-Nord 2","NN2/2B large mammal fauna","2.3","121000","12000","TL (thermoluminescence) dating"
"33953","Neumark-Nord 2","NN2/2B large mammal fauna","2.3","120000","12000","TL (thermoluminescence) dating"
"33955","Neumark-Nord 2","NN2/2B large mammal fauna","2.3","114000","12000","TL (thermoluminescence) dating"
"33956","Neumark-Nord 2","NN2/2B large mammal fauna","2.4","-","-","-"
"33957","Neumark-Nord 2","NN2/2B large mammal fauna","2.5","136000","13000","TL (thermoluminescence) dating"
"33959","Neumark-Nord 2","NN2/2B large mammal fauna","2.5","135000","13000","TL (thermoluminescence) dating"
"33961","Neumark-Nord 2","NN2/2B large mammal fauna","2.5","104000","10000","TL (thermoluminescence) dating"
"33962","Neumark-Nord 2","NN2/2C large mammal fauna","2.2.0","-","-","-"
"33963","Neumark-Nord 2","NN2/2B3 small mammal fauna","2.2.1","-","-","-"
"33964","Neumark-Nord 2","NN2/2B3 small mammal fauna","2.2.2","-","-","-"
"33965","Neumark-Nord 2","NN2/2B3 small mammal fauna","2.2.3","-","-","-"
"33966","Neumark-Nord 2","NN2/2B2/b1 small mammal fauna","2.3","121000","12000","TL (thermoluminescence) dating"
"33968","Neumark-Nord 2","NN2/2B2/b1 small mammal fauna","2.3","120000","12000","TL (thermoluminescence) dating"
"33970","Neumark-Nord 2","NN2/2B2/b1 small mammal fauna","2.3","114000","12000","TL (thermoluminescence) dating"
"33971","Neumark-Nord 2","NN2/0 small mammal fauna","7","-","-","-"
"33972","Neumark-Nord 2","NN2/0 small mammal fauna","8","-","-","-"
"33973","Neumark-Nord 2","NN2 HP7 Unit 19 sediment samples, micromammals","6","-","-","-"
"33974","Neumark-Nord 2","NN2 HP7 Unit 14 sediment samples, micromammals","3.5","-","-","-"
"33975","Neumark-Nord 2","NN2 HP7 Unit 11 sediment samples, micromammals","3.2_3.3","-","-","-"
"33976","Neumark-Nord 2","NN2 HP7 Unit 10 sediment samples, micromammals","3.1","126000","12000","TL (thermoluminescence) dating"
"33977","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.2.2","-","-","-"
"33978","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.2.3","-","-","-"
"33979","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.3","121000","12000","TL (thermoluminescence) dating"
"33981","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.3","120000","12000","TL (thermoluminescence) dating"
"33983","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.3","114000","12000","TL (thermoluminescence) dating"
"33984","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.4","-","-","-"
"33985","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.5","136000","13000","TL (thermoluminescence) dating"
"33987","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.5","135000","13000","TL (thermoluminescence) dating"
"33989","Neumark-Nord 2","NN2 HP7 Unit 8 sediment samples, micromammals","2.5","104000","10000","TL (thermoluminescence) dating"
"33990","Neumark-Nord 2","NN2 HP7 Unit 6 sediment samples, micromammals","2","-","-","-"
"33991","Neumark-Nord 2","NN2 HP7 Unit 5 sediment samples, micromammals","1.5.1","-","-","-"
"33992","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","1.5","-","-","-"
"33993","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","1.5.1","-","-","-"
"33994","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2","-","-","-"
"33995","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.2.1","-","-","-"
"33996","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.2.2","-","-","-"
"33997","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.2.3","-","-","-"
"33998","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.3","121000","12000","TL (thermoluminescence) dating"
"34000","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.3","120000","12000","TL (thermoluminescence) dating"
"34002","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.3","114000","12000","TL (thermoluminescence) dating"
"34003","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.4","-","-","-"
"34004","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.5","136000","13000","TL (thermoluminescence) dating"
"34006","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.5","135000","13000","TL (thermoluminescence) dating"
"34008","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","2.5","104000","10000","TL (thermoluminescence) dating"
"34009","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","3.1","126000","12000","TL (thermoluminescence) dating"
"34010","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","3.2_3.3","-","-","-"
"34011","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","3.5","-","-","-"
"34012","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","5.2","-","-","-"
"34013","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","6","-","-","-"
"34014","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","7","-","-","-"
"34015","Neumark-Nord 2","Neumark-Nord 2 Micromammals climate","8","-","-","-"
"34016","Neumark-Nord 2","NN2 HP7 Unit 4 sediment samples, micromammals","1.5","-","-","-"
"34017","Neumark-Nord 2","NN2 HP7 Unit 17 sediment samples, micromammals","5.2","-","-","-"
"34018","Neumark-Nord 2","NN2 HP7 Unit 18 sediment samples, micromammals","5.1","-","-","-"
"34019","Ngalau Gupin","NG-A, Fauna","NG-A","39000","3000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34021","Ngalau Gupin","NG-A, Fauna","NG-A","50000","2000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34023","Ngalau Gupin","NG-A, Fauna","NG-A","57000","5000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34025","Ngalau Gupin","NG-A, Fauna","NG-A","98000","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34027","Ngalau Gupin","NG-A, Fauna","NG-A","130000","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34029","Ngalau Gupin","NG-A, Fauna","NG-A","134000","12000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34030","Ngalau Gupin","NG-B, Fauna","NG-B","60000","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34032","Ngalau Gupin","NG-B, Fauna","NG-B","61000","2000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34034","Ngalau Gupin","NG-B, Fauna","NG-B","68000","7000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34036","Ngalau Gupin","NG-B, Fauna","NG-B","69000","3000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34037","Ngalau Gupin","NG-A, micromammals","NG-A","39000","3000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34039","Ngalau Gupin","NG-A, micromammals","NG-A","50000","2000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34041","Ngalau Gupin","NG-A, micromammals","NG-A","57000","5000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34043","Ngalau Gupin","NG-A, micromammals","NG-A","98000","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34045","Ngalau Gupin","NG-A, micromammals","NG-A","130000","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34047","Ngalau Gupin","NG-A, micromammals","NG-A","134000","12000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34048","Ngalau Gupin","NG-B, micromammals","NG-B","60000","10000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34050","Ngalau Gupin","NG-B, micromammals","NG-B","61000","2000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34052","Ngalau Gupin","NG-B, micromammals","NG-B","68000","7000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34054","Ngalau Gupin","NG-B, micromammals","NG-B","69000","3000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34055","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","83000","11000","IRSL post-IR (post-infrared infrared stimulated luminescence) dating"
"34057","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","87000","25000","IRSL post-IR (post-infrared infrared stimulated luminescence) dating"
"34059","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","92000","13000","IRSL post-IR (post-infrared infrared stimulated luminescence) dating"
"34061","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","98000","14000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34063","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","102000","14000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34065","Ngalau Sampit","Ngalau Sampit, Fauna","Fossil-bearing breccia","115000","11000","ESR (electron spin resonance) dating, U series (uranium-thorium) dating"
"34066","Ngandong","Ngandong Fauna","Layer 2","26900","2200","ESR (electron spin resonance) dating"
"34068","Ngandong","Ngandong Fauna","Layer 2","39600","9500","U series (uranium-thorium) dating"
"34070","Ngandong","Ngandong Fauna","Layer 2","46300","3700","ESR (electron spin resonance) dating"
"34072","Ngandong","Ngandong Fauna","Layer 2","47000","18400","U series (uranium-thorium) dating"
"34074","Ngandong","Ngandong Fauna","Layer 2","64300","3700","U series (uranium-thorium) dating"
"34076","Ngandong","Ngandong Fauna","Layer 2","65000","15000","U series (uranium-thorium) dating"
"34078","Ngandong","Ngandong Fauna","Layer 2","77000","10000","U series (uranium-thorium) dating"
"34080","Ngandong","Ngandong Fauna","Layer 2","78000","29000","U series (uranium-thorium) dating"
"34082","Ngandong","Ngandong Fauna","Layer 2","84100","1700","U series (uranium-thorium) dating"
"34084","Ngandong","Ngandong Fauna","Layer 2","88100","10800","U series (uranium-thorium) dating"
"34086","Ngandong","Ngandong Fauna","Layer 2","105000","14000","U series (uranium-thorium) dating"
"34088","Ngandong","Ngandong Fauna","Layer 2","143000","20000","U series (uranium-thorium) dating"
"34090","Ngandong","Ngandong Fauna","Layer 2","220000","100000","U series (uranium-thorium) dating"
"34092","Ngandong","Ngandong Fauna","Layer 2","546000","12000","Ar/Ar (argon-argon) dating"
"34094","Ngandong","Ngandong Fauna","Layer 2","30400","3500","ESR (electron spin resonance) dating"
"34096","Ngandong","Ngandong Fauna","Layer 2","50000","5800","ESR (electron spin resonance) dating"
"34098","Ngandong","Ngandong Fauna","Layer 2","41100","800","U series (uranium-thorium) dating"
"34100","Ngandong","Ngandong Fauna","Layer 2","46600","300","U series (uranium-thorium) dating"
"34102","Ngandong","Ngandong Fauna","Layer 2","85800","1200","U series (uranium-thorium) dating"
"34104","Ngandong","Ngandong Fauna","Layer 2","28400","1300","ESR (electron spin resonance) dating"
"34106","Ngandong","Ngandong Fauna","Layer 2","48100","2300","ESR (electron spin resonance) dating"
"34108","Ngandong","Ngandong Fauna","Layer 2","24100","1500","ESR (electron spin resonance) dating"
"34110","Ngandong","Ngandong Fauna","Layer 2","42000","2500","ESR (electron spin resonance) dating"
"34112","Ngandong","Ngandong Fauna","Layer 2","33800","800","U series (uranium-thorium) dating"
"34114","Ngandong","Ngandong Fauna","Layer 2","37600","1700","U series (uranium-thorium) dating"
"34116","Ngandong","Ngandong Fauna","Layer 2","41300","1400","U series (uranium-thorium) dating"
"34118","Ngandong","Ngandong Fauna","Layer 2","46000","700","U series (uranium-thorium) dating"
"34120","Ngandong","Ngandong Fauna","Layer 2","92800","800","U series (uranium-thorium) dating"
"34122","Ngandong","Ngandong Fauna","Layer 2","27600","1700","ESR (electron spin resonance) dating"
"34124","Ngandong","Ngandong Fauna","Layer 2","48600","3000","ESR (electron spin resonance) dating"
"34126","Ngandong","Ngandong Fauna","Layer 2","27000","1800","ESR (electron spin resonance) dating"
"34128","Ngandong","Ngandong Fauna","Layer 2","47800","3100","ESR (electron spin resonance) dating"
"34130","Ngandong","Ngandong Fauna","Layer 2","31000","200","U series (uranium-thorium) dating"
"34132","Ngandong","Ngandong Fauna","Layer 2","31500","200","U series (uranium-thorium) dating"
"34134","Ngandong","Ngandong Fauna","Layer 2","32000","1800","U series (uranium-thorium) dating"
"34136","Ngandong","Ngandong Fauna","Layer 2","38500","400","U series (uranium-thorium) dating"
"34138","Ngandong","Ngandong Fauna","Layer 2","23700","2800","ESR (electron spin resonance) dating"
"34140","Ngandong","Ngandong Fauna","Layer 2","41100","4800","ESR (electron spin resonance) dating"
"34141","Ngandong","Ngandong Fauna","Layer 3","-","-","-"
"34142","Niah Caves","Niah Cave Fauna","Layer 1","-","-","-"
"34143","Niah Caves","Niah Cave Fauna","Layer 2","-","-","-"
"34144","Niah Caves","Niah Cave Fauna","Layer 3","-","-","-"
"34145","Niah Caves","Niah Cave Fauna","Layer 4","-","-","-"
"34146","Nietoperzowa Cave","Layer 16 Macromammal Fauna","Nietoperzowa Cave layer 16","-","-","-"
"34147","Nietoperzowa Cave","Layer 15 Macromammal Fauna","Nietoperzowa Cave layer 15","-","-","-"
"34148","Nietoperzowa Cave","Layer 14 Macromammal Fauna","Nietoperzowa Cave layer 14","-","-","-"
"34149","Nietoperzowa Cave","Layer 13 Macromammal Fauna","Nietoperzowa Cave layer 13","-","-","-"
"34150","Nietoperzowa Cave","Layer 12 Macromammal Fauna","Nietoperzowa Cave layer 12","-","-","-"
"34151","Nietoperzowa Cave","Layer 11 Macromammal Fauna","Nietoperzowa Cave layer 11","-","-","-"
"34152","Nietoperzowa Cave","Layer 10 Macromammal Fauna","Nietoperzowa Cave layer 10","-","-","-"
"34153","Nietoperzowa Cave","Layer 9 Macromammal Fauna","Nietoperzowa Cave layer 9","41000","1000","14C (radiocarbon) dating"
"34155","Nietoperzowa Cave","Layer 9 Macromammal Fauna","Nietoperzowa Cave layer 9","30800","500","14C (radiocarbon) dating"
"34157","Nietoperzowa Cave","Layer 9 Macromammal Fauna","Nietoperzowa Cave layer 9","28540","280","14C (radiocarbon) dating"
"34158","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","42000","1000","14C (radiocarbon) dating"
"34160","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","41000","1000","14C (radiocarbon) dating"
"34162","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","39700","700","14C (radiocarbon) dating"
"34164","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","30800","500","14C (radiocarbon) dating"
"34166","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","28540","280","14C (radiocarbon) dating"
"34168","Nietoperzowa Cave","Layer 8 Macromammal Fauna","Nietoperzowa Cave layer 8","45000","1000000","14C (radiocarbon) dating"
"34169","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","23900","200","14C (radiocarbon) dating"
"34171","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","32550","600","14C (radiocarbon) dating"
"34173","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34175","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","37000","800","14C (radiocarbon) dating"
"34177","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34179","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","31500","500","14C (radiocarbon) dating"
"34181","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","33650","500","14C (radiocarbon) dating"
"34183","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","38500","900","14C (radiocarbon) dating"
"34185","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","34200","600","14C (radiocarbon) dating"
"34187","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","32700","550","14C (radiocarbon) dating"
"34189","Nietoperzowa Cave","Layer 7 Macromammal Fauna","Nietoperzowa Cave layer 7","25890","220","14C (radiocarbon) dating"
"34190","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","37600","1300","14C (radiocarbon) dating"
"34192","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","38160","1250","14C (radiocarbon) dating"
"34194","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","23970","240","14C (radiocarbon) dating"
"34196","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","33950","350","14C (radiocarbon) dating"
"34198","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","38300","900","14C (radiocarbon) dating"
"34200","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","40300","1100","14C (radiocarbon) dating"
"34202","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","36000","700","14C (radiocarbon) dating"
"34204","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","32300","500","14C (radiocarbon) dating"
"34206","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","33100","500","14C (radiocarbon) dating"
"34208","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","29970","350","14C (radiocarbon) dating"
"34210","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","39300","1000","14C (radiocarbon) dating"
"34212","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","38200","900","14C (radiocarbon) dating"
"34214","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","37900","800","14C (radiocarbon) dating"
"34216","Nietoperzowa Cave","Layer 6 Macromammal Fauna","Nietoperzowa Cave layer 6","24540","190","14C (radiocarbon) dating"
"34217","Nietoperzowa Cave","Layer 5 Macromammal Fauna","Nietoperzowa Cave layer 5","32500","400","14C (radiocarbon) dating"
