"","Locality","Assemblage.name","GeoLayer","Age","Pos..standard.deviation","Dating.method"
"1498","Feldhofer Grotte","Neandertal, NN 10","Feldhofer Grotte Layer 1","-","-","-"
"1499","Feldhofer Grotte","Neandertal, NN 11","Feldhofer Grotte Layer 1","-","-","-"
"1500","Feldhofer Grotte","Neandertal, NN 12","Feldhofer Grotte Layer 1","-","-","-"
"1501","Feldhofer Grotte","Neandertal, NN 14","Feldhofer Grotte Layer 1","-","-","-"
"1502","Feldhofer Grotte","Neandertal, NN 15","Feldhofer Grotte Layer 1","-","-","-"
"1503","Feldhofer Grotte","Neandertal, NN 16","Feldhofer Grotte Layer 1","-","-","-"
"1504","Feldhofer Grotte","Neandertal, NN 17","Feldhofer Grotte Layer 1","-","-","-"
"1505","Feldhofer Grotte","Neandertal, NN 18","Feldhofer Grotte Layer 1","-","-","-"
"1506","Feldhofer Grotte","Neandertal, NN 19","Feldhofer Grotte Layer 1","-","-","-"
"1507","Feldhofer Grotte","Neandertal, NN 20","Feldhofer Grotte Layer 1","-","-","-"
"1508","Feldhofer Grotte","Neandertal, NN 21","Feldhofer Grotte Layer 1","-","-","-"
"1509","Feldhofer Grotte","Neandertal, NN 22","Feldhofer Grotte Layer 1","-","-","-"
"1510","Feldhofer Grotte","Neandertal, NN 23","Feldhofer Grotte Layer 1","-","-","-"
"1511","Feldhofer Grotte","Neandertal, NN 24","Feldhofer Grotte Layer 1","-","-","-"
"1512","Feldhofer Grotte","Neandertal, NN 25","Feldhofer Grotte Layer 1","-","-","-"
"1513","Feldhofer Grotte","Neandertal, NN 26","Feldhofer Grotte Layer 1","-","-","-"
"1514","Feldhofer Grotte","Neandertal, NN 27","Feldhofer Grotte Layer 1","-","-","-"
"1515","Feldhofer Grotte","Neandertal, NN 28","Feldhofer Grotte Layer 1","-","-","-"
"1516","Feldhofer Grotte","Neandertal, NN 29","Feldhofer Grotte Layer 1","-","-","-"
"1517","Feldhofer Grotte","Neandertal, NN 30","Feldhofer Grotte Layer 1","-","-","-"
"1518","Feldhofer Grotte","Neandertal, NN 31","Feldhofer Grotte Layer 1","-","-","-"
"1519","Feldhofer Grotte","Neandertal, NN 32","Feldhofer Grotte Layer 1","-","-","-"
"1520","Feldhofer Grotte","Neandertal, NN 33","Feldhofer Grotte Layer 1","-","-","-"
"1521","Feldhofer Grotte","Neandertal, NN 36","Feldhofer Grotte Layer 1","-","-","-"
"1522","Feldhofer Grotte","Neandertal, NN 37","Feldhofer Grotte Layer 1","-","-","-"
"1523","Feldhofer Grotte","Neandertal, NN 38","Feldhofer Grotte Layer 1","-","-","-"
"1524","Feldhofer Grotte","Neandertal, NN 39","Feldhofer Grotte Layer 1","-","-","-"
"1525","Feldhofer Grotte","Neandertal, NN 40","Feldhofer Grotte Layer 1","-","-","-"
"1526","Feldhofer Grotte","Neandertal, NN 43","Feldhofer Grotte Layer 1","-","-","-"
"1527","Feldhofer Grotte","Neandertal, NN 42","Feldhofer Grotte Layer 1","-","-","-"
"1528","Feldhofer Grotte","Neandertal, NN 44","Feldhofer Grotte Layer 1","-","-","-"
"1529","Feldhofer Grotte","Neandertal, NN 45","Feldhofer Grotte Layer 1","-","-","-"
"1530","Feldhofer Grotte","Neandertal, NN 46","Feldhofer Grotte Layer 1","-","-","-"
"1531","Feldhofer Grotte","Neandertal, NN 48","Feldhofer Grotte Layer 1","-","-","-"
"1532","Feldhofer Grotte","Neandertal, NN 49","Feldhofer Grotte Layer 1","-","-","-"
"1533","Feldhofer Grotte","Neandertal, NN 51","Feldhofer Grotte Layer 1","-","-","-"
"1534","Feldhofer Grotte","Neandertal, NN 52","Feldhofer Grotte Layer 1","-","-","-"
"1535","Feldhofer Grotte","Neandertal, NN 53","Feldhofer Grotte Layer 1","-","-","-"
"1536","Feldhofer Grotte","Neandertal, NN 58","Feldhofer Grotte Layer 1","-","-","-"
"1537","Feldhofer Grotte","Neandertal, NN 55","Feldhofer Grotte Layer 1","-","-","-"
"1538","Feldhofer Grotte","Neandertal, NN 56","Feldhofer Grotte Layer 1","-","-","-"
"1539","Feldhofer Grotte","Neandertal, NN 57","Feldhofer Grotte Layer 1","-","-","-"
"1540","Feldhofer Grotte","Neandertal, NN 64","Feldhofer Grotte Layer 1","-","-","-"
"1541","Feldhofer Grotte","Neandertal, NN 59","Feldhofer Grotte Layer 1","-","-","-"
"1542","Feldhofer Grotte","Neandertal, NN 60","Feldhofer Grotte Layer 1","-","-","-"
"1543","Feldhofer Grotte","Neandertal, NN 61","Feldhofer Grotte Layer 1","-","-","-"
"1544","Feldhofer Grotte","Neandertal, Fauna","Feldhofer Grotte Layer 1","-","-","-"
"1545","Fontéchevade","Fontéchevade, Fauna","Unit E0","-","-","-"
"1546","Fontéchevade","Fontéchevade, Fauna","Unit E1","-","-","-"
"1547","Fontéchevade","Fontéchevade, Fauna","Unit E2","-","-","-"
"1548","Fontéchevade","Fontéchevade, micromammals","Unit E0","-","-","-"
"1549","Fontéchevade","Fontéchevade, micromammals","Unit E1","-","-","-"
"1550","Fossellone","Fossellone human remains 01","Unit F23","-","-","-"
"1551","Fossellone","Fossellone human remains 01","Unit F24","-","-","-"
"1552","Fossellone","Fossellone human remains 01","Unit F25","-","-","-"
"1553","Fossellone","Fossellone human remains 01","Unit F26","-","-","-"
"1554","Fossellone","Fossellone human remains 01","Unit F27","-","-","-"
"1555","Fossellone","Fossellone human remains 01","Unit F27beta","-","-","-"
"1556","Fumane","Fumane Unit D1e Fauna","Unit D1e","-","-","-"
"1557","Fumane","Fumane Unit D1d Fauna","Unit D1d","-","-","-"
"1558","Fumane","Fumane Unit D1c Fauna","Unit D1c","-","-","-"
"1559","Fumane","Fumane Unit D3a-b Fauna","Unit D3ab","-","-","-"
"1560","Fumane","Fumane Unit D3d + D6 Fauna","Unit D3d","-","-","-"
"1561","Fumane","Fumane Unit A1 Fauna","Unit A1","-","-","-"
"1562","Fumane","Fumane Unit A2 Fauna","Unit A2","-","-","-"
"1563","Fumane","Fumane Unit A3 Fauna","Unit A3","-","-","-"
"1564","Fumane","Fumane Unit A4 Fauna","Unit A4","-","-","-"
"1565","Fumane","Fumane Unit A5-A6 Fauna","Unit A5-A6","44300","-1","14C (radiocarbon) dating"
"1566","Fumane","Fumane Unit A7 Fauna","Unit A7","-","-","-"
"1567","Fumane","Fumane Unit A9 Fauna","Unit A9","-","-","-"
"1568","Fumane","Fumane Unit A10 Fauna","Unit A10","-","-","-"
"1569","Fumane","Fumane Unit A11 Fauna","Unit A11","-","-","-"
"1570","Fumane","Fumane Unit A6 Fauna","Unit A5-A6","-","-","-"
"1571","Fumane","Fumane layer A11 human remains","Unit A11","-","-","-"
"1572","Fumane","Fumane layer A9 human remains 01","Unit A9","-","-","-"
"1573","Fumane","Fumane layer A9 human remains 02","Unit A9","-","-","-"
"1574","Fumane","Fumane layer A3 human remains","Unit A3","-","-","-"
"1575","Fuyan Cave","Fuyan Cave layer 2 fauna","layer 2","-","-","-"
"1576","Ganovce","Ganovce layer 11 human remains 1","layer 11","-","-","-"
"1577","Ganovce","Ganovce Layer 16-18 Fauna","layer 16","-","-","-"
"1578","Ganovce","Ganovce Layer 16-18 Fauna","layer 17","-","-","-"
"1579","Ganovce","Ganovce Layer 16-18 Fauna","layer 18","-","-","-"
"1580","Ganovce","Ganovce Layer 14 Fauna","layer 14","-","-","-"
"1581","Ganovce","Ganovce Layer 12 Fauna","layer 12","-","-","-"
"1582","Ganovce","Ganovce Layer 11 Fauna","layer 11","-","-","-"
"1583","Ganovce","Ganovce Layer 4-10 Fauna","layer 10","-","-","-"
"1584","Ganovce","Ganovce Layer 4-10 Fauna","layer 4","-","-","-"
"1585","Ganovce","Ganovce Layer 4-10 Fauna","layer 5","-","-","-"
"1586","Ganovce","Ganovce Layer 4-10 Fauna","layer 6","-","-","-"
"1587","Ganovce","Ganovce Layer 4-10 Fauna","layer 7","-","-","-"
"1588","Ganovce","Ganovce Layer 4-10 Fauna","layer 8","-","-","-"
"1589","Ganovce","Ganovce Layer 4-10 Fauna","layer 9","-","-","-"
"1590","Ganovce","Ganovce Layer 3 Fauna","layer 3","-","-","-"
"1591","Ganovce","Ganovce Layer 2 Fauna","layer 2","-","-","-"
"1592","Gantangqing site","GTQ, Layer 4, Fauna","Layer 4","-","-","-"
"1593","Gantangqing site","GTQ, Layer 5, Fauna","Layer 5","-","-","-"
"1594","Gantangqing site","GTQ, Layer 6, Fauna","Layer 6","-","-","-"
"1595","Gatzarria","Gatzarria Layer Cj Fauna","Cj","-","-","-"
"1596","Gatzarria","Gatzarria Layer Cr Fauna","Cr","-","-","-"
"1597","Gatzarria","Gatzarria Layer Cjr Fauna","Cjr","-","-","-"
"1598","Geißenklösterle","Geißenklösterle AH H Macro-Mammal Fauna","GH 1","-","-","-"
"1599","Geißenklösterle","Geißenklösterle AH Io Macro-Mammal Fauna","GH 2","-","-","-"
"1600","Geißenklösterle","Geißenklösterle GH 3/4 Macro-Mammal Fauna","GH 3","-","-","-"
"1601","Geißenklösterle","Geißenklösterle GH 3/4 Macro-Mammal Fauna","GH 4","-","-","-"
"1602","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 10","-","-","-"
"1603","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 5","-","-","-"
"1604","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 6","-","-","-"
"1605","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 7","-","-","-"
"1606","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 8","-","-","-"
"1607","Geißenklösterle","Geißenklösterle AH I Macro-Mammal Fauna","GH 9","-","-","-"
"1608","Geißenklösterle","Geißenklösterle AH II Macro-Mammal Fauna","GH 11","-","-","-"
"1609","Geißenklösterle","Geißenklösterle AH II Macro-Mammal Fauna","GH 11a","-","-","-"
"1610","Geißenklösterle","Geißenklösterle AH II Macro-Mammal Fauna","GH 12","-","-","-"
"1611","Geißenklösterle","Geißenklösterle AH II Macro-Mammal Fauna","GH 13","-","-","-"
"1612","Geißenklösterle","Geißenklösterle AH III Macro-Mammal Fauna","GH 14","-","-","-"
"1613","Geißenklösterle","Geißenklösterle AH III Macro-Mammal Fauna","GH 15","-","-","-"
"1614","Geißenklösterle","Geißenklösterle AH III Macro-Mammal Fauna","GH 16","-","-","-"
"1615","Geißenklösterle","Geißenklösterle AH IV Macro-Mammal Fauna","GH 18a","-","-","-"
"1616","Geißenklösterle","Geißenklösterle AH IV Macro-Mammal Fauna","GH 18b","-","-","-"
"1617","Geißenklösterle","Geißenklösterle AH IV Macro-Mammal Fauna","GH 19","-","-","-"
"1618","Geißenklösterle","Geißenklösterle Kryoturbationshorizont Macro-Mammal Fauna","GH 10","-","-","-"
"1619","Geißenklösterle","Geißenklösterle Kryoturbationshorizont Macro-Mammal Fauna","GH 11","-","-","-"
"1620","Geißenklösterle","Geißenklösterle GH 17 Macro-Mammal Fauna","GH 17","-","-","-"
"1621","Geißenklösterle","Geißenklösterle GH 10 Micro-Mammal Fauna","GH 10","-","-","-"
"1622","Geißenklösterle","Geißenklösterle GH 11 Micro-Mammal Fauna","GH 11","-","-","-"
"1623","Geißenklösterle","Geißenklösterle GH 12 Micro-Mammal Fauna","GH 12","-","-","-"
"1624","Geißenklösterle","Geißenklösterle GH 13 Micro-Mammal Fauna","GH 13","-","-","-"
"1625","Geißenklösterle","Geißenklösterle GH 14 Micro-Mammal Fauna","GH 14","-","-","-"
"1626","Geißenklösterle","Geißenklösterle GH 15 Micro-Mammal Fauna","GH 15","-","-","-"
"1627","Geißenklösterle","Geißenklösterle GH 16 Micro-Mammal Fauna","GH 16","-","-","-"
"1628","Geißenklösterle","Geißenklösterle GH 17 Micro-Mammal Fauna","GH 17","-","-","-"
"1629","Geißenklösterle","Geißenklösterle GH 18 Micro-Mammal Fauna","GH 18a","-","-","-"
"1630","Geißenklösterle","Geißenklösterle GH 18 Micro-Mammal Fauna","GH 18b","-","-","-"
"1631","Geißenklösterle","Geißenklösterle GH 19 Micro-Mammal Fauna","GH 19","-","-","-"
"1632","Geißenklösterle","Geißenklösterle GH 20 Micro-Mammal Fauna","GH 20","-","-","-"
"1633","Geißenklösterle","Geißenklösterle GH 21 Micro-Mammal Fauna","GH 21","-","-","-"
"1634","Geißenklösterle","Geißenklösterle GH 22 Micro-Mammal Fauna","GH 22","-","-","-"
"1635","Geißenklösterle","Geißenklösterle GH 23 Micro-Mammal Fauna","GH 23","-","-","-"
"1636","Genay - Brèche","Genay - Brèche Macrofauna","Unit B","-","-","-"
"1637","Genay - Brèche","Genay - Brèche Macrofauna","Unit C","-","-","-"
"1638","Genay - Brèche","Genay - Brèche Macrofauna","Unit D","-","-","-"
"1639","Genay - Brèche","Genay - Brèche Macrofauna","Unit E","-","-","-"
"1640","Genay - Brèche","Genay - Brèche Macrofauna","Unit F","-","-","-"
"1641","Genay - Brèche","Genay - Brèche Macrofauna","Unit G","-","-","-"
"1642","Genay - Brèche","Genay - Brèche Macrofauna","Unit I","-","-","-"
"1643","Genay - Brèche","Genay - Brèche Macrofauna","Unit J","-","-","-"
"1644","Geula Cave","Geula Cave, Cave B, Fauna","Layer 1","-","-","-"
"1645","Geula Cave","Geula Cave, Cave B, Fauna","Layer 2","-","-","-"
"1646","Geula Cave","Geula Cave, Cave B, Fauna","Layer 3","-","-","-"
"1647","Geula Cave","Geula Cave, Cave D-Layer 1, Fauna","Layer 1","-","-","-"
"1648","Geula Cave","Geula Cave, Cave D-Layer 2, Fauna","Layer 2","-","-","-"
"1649","Geula Cave","Geula Cave, Cave D-Layer 3, Fauna","Layer 3","-","-","-"
"1650","Geula Cave","Geula Cave, Cave B, micromammals","Layer 1","-","-","-"
"1651","Geula Cave","Geula Cave, Cave B, micromammals","Layer 2","-","-","-"
"1652","Geula Cave","Geula Cave, Cave B, micromammals","Layer 3","-","-","-"
"1653","Ghar-e Boof","AH III Macromammal Fauna","GH 3","-","-","-"
"1654","Ghar-e Boof","AH IIIa Macromammal Fauna","GH 3a","-","-","-"
"1655","Ghar-e Boof","AH IIIb Macromammal Fauna","GH 3b","-","-","-"
"1656","Ghar-e Boof","AH IIIc Macromammal Fauna","GH 3c","-","-","-"
"1657","Ghar-e Boof","AH IV Macromammal Fauna","GH 4","-","-","-"
"1658","Ghar-e Boof","AH IVa Macromammal Fauna","GH 4a","-","-","-"
"1659","Ghar-e Boof","AH IVb Macromammal Fauna","GH 4b","-","-","-"
"1660","Ghar-e Boof","AH III Micromammal Fauna","GH 3","-","-","-"
"1661","Ghar-e Boof","AH IIIb Micromammal Fauna","GH 3b","-","-","-"
"1662","Goyet","Goyet level 1 human remains 1","first ossiferous level","-","-","-"
"1663","Goyet","Goyet level 1 human remains 2","first ossiferous level","-","-","-"
"1664","Goyet","Goyet level 1 human remains 3","first ossiferous level","-","-","-"
"1665","Goyet","Goyet level 1 human remains 4","first ossiferous level","41200","500","14C (radiocarbon) dating"
"1666","Goyet","Goyet level 1 human remains 5","first ossiferous level","36590","300","14C (radiocarbon) dating"
"1667","Goyet","Goyet level 1 human remains 6","first ossiferous level","38260","350","14C (radiocarbon) dating"
"1668","Goyet","Goyet level 1 human remains 7","first ossiferous level","-","-","-"
"1669","Goyet","Goyet level 2 human remains 1","second ossiferous level","-","-","-"
"1670","Goyet","Goyet level 2 human remains 2","second ossiferous level","-","-","-"
"1671","Goyet","Goyet level 2 human remains 3","second ossiferous level","-","-","-"
"1672","Goyet","Goyet level 2 human remains 4","second ossiferous level","-","-","-"
"1673","Goyet","Goyet level 2 human remains 5","second ossiferous level","-","-","-"
"1674","Goyet","Goyet level 2 human remains 6","second ossiferous level","-","-","-"
"1675","Goyet","Goyet level 2 human remains 7","second ossiferous level","-","-","-"
"1676","Goyet","Goyet level 2 human remains 8","second ossiferous level","-","-","-"
"1677","Goyet","Goyet level 1 or 3 human remains 1","first ossiferous level","-","-","-"
"1678","Goyet","Goyet level 1 or 3 human remains 1","third ossiferous level","-","-","-"
"1679","Goyet","Goyet level 1 or 3 human remains 2","first ossiferous level","-","-","-"
"1680","Goyet","Goyet level 1 or 3 human remains 2","third ossiferous level","-","-","-"
"1681","Goyet","Goyet level 1 or 3 human remains 3","first ossiferous level","-","-","-"
"1682","Goyet","Goyet level 1 or 3 human remains 3","third ossiferous level","-","-","-"
"1683","Goyet","Goyet level 1 or 3 human remains 4","first ossiferous level","-","-","-"
"1684","Goyet","Goyet level 1 or 3 human remains 4","third ossiferous level","-","-","-"
"1685","Goyet","Goyet level 1, 2 or 3 human remains 1","first ossiferous level","32510","200","14C (radiocarbon) dating"
"1686","Goyet","Goyet level 1, 2 or 3 human remains 1","second ossiferous level","32510","200","14C (radiocarbon) dating"
"1687","Goyet","Goyet level 1, 2 or 3 human remains 1","third ossiferous level","32510","200","14C (radiocarbon) dating"
"1688","Goyet","Goyet level 1, 2, 3 or 4 human remains 1","first ossiferous level","-","-","-"
"1689","Goyet","Goyet level 1, 2, 3 or 4 human remains 1","fourth ossiferous level","-","-","-"
"1690","Goyet","Goyet level 1, 2, 3 or 4 human remains 1","second ossiferous level","-","-","-"
"1691","Goyet","Goyet level 1, 2, 3 or 4 human remains 1","third ossiferous level","-","-","-"
"1692","Goyet","Goyet level 2 or 3 human remains 1","second ossiferous level","-","-","-"
"1693","Goyet","Goyet level 2 or 3 human remains 1","third ossiferous level","-","-","-"
"1694","Goyet","Goyet level 3 human remains 1","third ossiferous level","-","-","-"
"1695","Goyet","Goyet level 3 human remains 2","third ossiferous level","-","-","-"
"1696","Goyet","Goyet level 3 human remains 3","third ossiferous level","-","-","-"
"1697","Goyet","Goyet level 3 human remains 4","third ossiferous level","-","-","-"
"1698","Goyet","Goyet level 3 human remains 5","third ossiferous level","-","-","-"
"1699","Goyet","Goyet level 3 human remains 6","third ossiferous level","-","-","-"
"1700","Goyet","Goyet level 3 human remains 7","third ossiferous level","-","-","-"
"1701","Goyet","Goyet level 3 human remains 8","third ossiferous level","-","-","-"
"1702","Goyet","Goyet level 3 human remains 9","third ossiferous level","-","-","-"
"1703","Goyet","Goyet level 3 human remains 10","third ossiferous level","-","-","-"
"1704","Goyet","Goyet level 3 human remains 11","third ossiferous level","-","-","-"
"1705","Goyet","Goyet level 3 human remains 12","third ossiferous level","-","-","-"
"1706","Goyet","Goyet level 3 human remains 13","third ossiferous level","-","-","-"
"1707","Goyet","Goyet level 3 human remains 14","third ossiferous level","-","-","-"
"1708","Goyet","Goyet level 3 human remains 15","third ossiferous level","39870","400","14C (radiocarbon) dating"
"1709","Goyet","Goyet level 3 human remains 16","third ossiferous level","37860","350","14C (radiocarbon) dating"
"1710","Goyet","Goyet level 3 human remains 17","third ossiferous level","-","-","-"
"1711","Goyet","Goyet level 3 human remains 18","third ossiferous level","-","-","-"
"1712","Goyet","Goyet level 3 human remains 19","third ossiferous level","-","-","-"
"1713","Goyet","Goyet level 3 human remains 20","third ossiferous level","-","-","-"
"1714","Goyet","Goyet level 3 human remains 21","third ossiferous level","-","-","-"
"1715","Goyet","Goyet level 3 human remains 22","third ossiferous level","38440","340","14C (radiocarbon) dating"
"1716","Goyet","Goyet level 3 human remains 23","third ossiferous level","-","-","-"
"1717","Goyet","Goyet level 3 human remains 24","third ossiferous level","-","-","-"
"1718","Goyet","Goyet level 3 human remains 25","third ossiferous level","-","-","-"
"1719","Goyet","Goyet level 3 human remains 26","third ossiferous level","-","-","-"
"1720","Goyet","Goyet level 3 human remains 27","third ossiferous level","-","-","-"
"1721","Goyet","Goyet level 3 human remains 28","third ossiferous level","-","-","-"
