Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Human_remains_genus;Human_remains_species;Human_remains_age;Human_remains_sex
Stajnia Cave;Poland;Europe;Central Europe;cave;19.484;50.616;Stajnia Cave MP assemblage;2;human remains, raw material, technology, typology;13560#13560#20790#36300#49000#49000#49000#49000;40820#40820#40820#46710#57000#57000#71000#87000;Stajnia Cave layer C6#Stajnia Cave layer C7#Stajnia Cave layer C18#Stajnia Cave layer D1#Stajnia Cave layer D2#Stajnia Cave layer D3#Stajnia Cave layer E1#Stajnia Cave layer E2;Homo;neanderthalensis;infant;-
Sveduv Stul;Czech Republic;Europe;Central Europe;cave;16.748;49.246;Sveduv stul IV. complex human remains;1;human remains;59000#71000#80000#80000#85000;71000#85000#127000#127000#115000;layer 6#layer 5#layer 2#layer 3#layer 4;Homo;neanderthalensis;adult;-
Sveduv Stul;Czech Republic;Europe;Central Europe;cave;16.748;49.246;Sveduv stul unit 3 human remains 1;2;human remains;71000;85000;unit 3;Homo;neanderthalensis;-;-
Tabun Cave;Israel;Asia;Southwest Asia;cave;34.966;32.671;Tabun, human remains 01;28;human remains;85000;138000;Layer B;Homo;neanderthalensis;-;F
Tabun Cave;Israel;Asia;Southwest Asia;cave;34.966;32.671;Tabun, human remains 03;30;human remains;85000;138000;Layer B;Homo;neanderthalensis;-;-
Teshik-Tash;Uzbekistan;Asia;Central Asia;cave;67.047;38.289;Teshik-Tash Occupation layer I human remains;1;human remains;40000;100000;Occupation Layer I;Homo;neanderthalensis;juvenile;-
Teshik-Tash;Uzbekistan;Asia;Central Asia;cave;67.047;38.289;Teshik-Tash Occupation layer I human remains;1;human remains;40000;100000;Occupation Layer I;Homo;neanderthalensis;juvenile;-
Trou Al Wesse;Belgium;Europe;Western Europe;cave;5.294;50.43;Trou Al Wesse Layer 17b Sediment;5;human remains;37600;43400;layer 17b;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 01;18;human remains;27800;49100;Unit G1;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 02;19;human remains;27800;49100;Unit G1;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 03;20;human remains;27800;49100;Unit G1;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 04;21;human remains;27800;49100;Unit G1;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 01;22;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 02;23;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 03;24;human remains;36180;49000;Unit G3;Homo;neanderthalensis;subadult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 04;25;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 05;26;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 06;27;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 07;28;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 08;29;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 09;30;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 10;31;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 11;32;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 12;33;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 13;34;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 14;35;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 15;36;human remains;36180;49000;Unit G3;Homo;neanderthalensis;juvenile;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 16;37;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 17;38;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 18;39;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 19;40;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 20;41;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 21;42;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 22;43;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 23;44;human remains;36180;49000;Unit G3;Homo;neanderthalensis;subadult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 24;45;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 25;46;human remains;36180;49000;Unit G3;Homo;neanderthalensis;juvenile;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 26;47;human remains;36180;49000;Unit G3;Homo;neanderthalensis;mature;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 27;48;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 28;49;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 29;50;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 30;51;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 31;52;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 32;53;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 33;54;human remains;36180;49000;Unit G3;Homo;neanderthalensis;juvenile;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 34;55;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 35;56;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 36;57;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 37;58;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 38;59;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 39;60;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 40;61;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 41;62;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 42;63;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 43;64;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 44;65;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;M
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 45;66;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 46;67;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 47;68;human remains;36180;49000;Unit G3;Homo;neanderthalensis;juvenile;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 48;69;human remains;36180;49000;Unit G3;Homo;neanderthalensis;juvenile;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 49;70;human remains;36180;49000;Unit G3;Homo;neanderthalensis;infant;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 50;71;human remains;36180;49000;Unit G3;Homo;neanderthalensis;adult;F?
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 05;72;human remains;27800;49100;Unit G1;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G human remains 01;73;human remains;27800#27800#36180#36180#36180;49000#49100#49000#90500#90500;Unit G2#Unit G1#Unit G3#Unit G4#Unit G5;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G/I human remains 01;74;human remains;27800#27800#31800#36180#36180#36180#36400;49000#49100#90500#49000#90500#90500#176700;Unit G2#Unit G1#Unit H#Unit G3#Unit G4#Unit G5#Unit I;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 51;75;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 52;76;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit I human remains 01;77;human remains;36400;176700;Unit I;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 06;78;human remains;27800;49100;Unit G1;Homo;neanderthalensis;-;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G1 human remains 07;79;human remains;27800;49100;Unit G1;Homo;neanderthalensis;adult;-
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 53;90;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit G3 human remains 54;91;human remains;36180;49000;Unit G3;Homo;neanderthalensis;-;F
Vindija;Croatia;Europe;Southern Europe;cave;16.08;46.302;Vindija Unit I human remains 2;93;human remains;36400;176700;Unit I;Homo;neanderthalensis;-;F
Walou;Belgium;Europe;Western Europe;cave;5.696;50.591;CI-8 human remains;16;human remains;42000;85700;CI-8;Homo;neanderthalensis;adult;-
Wezmeh Cave;Iran;Asia;Southwest Asia;cave;46.645;34.056;Wezmeh Cave, human remains 01;4;human remains;0;77300;Layer 1;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 1;1;human remains;30600;46000;Unit E;Homo;neanderthalensis;adult;M
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 10;10;human remains;30600#34600;46000#49700;Unit E#Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 11;11;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 12;12;human remains;30600#34600;46000#49700;Unit E#Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 13;13;human remains;30600#34600;46000#49700;Unit E#Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 2;2;human remains;30600;46000;Unit E;Homo;neanderthalensis;adult;M
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 2;2;human remains;30600;46000;Unit E;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 3;3;human remains;34600;49700;Unit G;Homo;neanderthalensis;adult;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 4;4;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 4;4;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 4;4;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 4;4;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 5;5;human remains;34600;49700;Unit G;Homo;neanderthalensis;adult;F
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 5;5;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;F
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 5;5;human remains;34600;49700;Unit G;Homo;neanderthalensis;-;F
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 6;6;human remains;30600;46000;Unit E;Homo;neanderthalensis;adult;M
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 7;7;human remains;34600;49700;Unit G;Homo;neanderthalensis;adult;M
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 8;8;human remains;30600#34600;46000#49700;Unit E#Unit G;Homo;neanderthalensis;-;-
Zafarraya;Spain;Europe;Southern Europe;cave;-4.127;36.951;Zafarraya human remains 9;9;human remains;30600#34600;46000#49700;Unit E#Unit G;Homo;neanderthalensis;-;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 01;10;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 02;11;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 03;12;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 04;13;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 05;14;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 06;15;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 07;16;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 08;17;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 09;18;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 10;19;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 11;20;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 12;21;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 13;22;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 14;23;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 15;24;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 16;25;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 17;26;human remains;30000;42000;layer 7;Homo;neanderthalensis;subadult;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 18;27;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 19;28;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 20;29;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 21;30;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 22;31;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 23;32;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 24;33;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zaskalnaya VI;Ukraine;Europe;Eastern Europe;cave;34.66;45.16;Zaskalnaya VI layer IIIa human remains 25;35;human remains;30000;42000;layer 7;Homo;neanderthalensis;infant;-
Zuttiyeh Cave;Israel;Asia;Southwest Asia;cave;35.506;32.866;Zuttiyeh, human remains 01;2;human remains;85000;2588000;Unit 4;Homo;neanderthalensis;-;-
