"","Locality","Assemblage","GeoLayer.Name","Country","Locality.Type","X","Y","Technocomplex","Geostrat..Info..age.min","Geostrat..Info..age.max","Geostrat..Info..correlation","Geostrat..Info..mis","NISP.Sum.class.Mammalia","NISP.Sum.order.Rodentia","NISP.Sum.family.Anatidae","meanage","sdage"
"7644","Kudaro III","Kuadaro III, Layer 4, Fauna","Layer 4","Georgia","cave",43.672042,42.526857,"MP/ Mousterian - Eurasia",11780,250000,"archaeological (cultural) stratigraphy, geology (based on position of layers)","-","","-","-",NA,NA
"7645","Kudaro III","Kuadaro III, Layer 5, Fauna","Layer 5","Georgia","cave",43.672042,42.526857,"LP/ Acheulean - Europe",100000,303000,"TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","-","-",NA,NA
"7646","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 1","Georgia","cave",43.672042,42.526857,"",0,250000,"geology (based on position of layers)","-","","-","-",NA,NA
"7647","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 3","Georgia","cave",43.672042,42.526857,"",11780,250000,"archaeological (cultural) stratigraphy, geology (based on position of layers)","-","","-","-",NA,NA
"7648","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 4","Georgia","cave",43.672042,42.526857,"MP/ Mousterian - Eurasia",11780,250000,"archaeological (cultural) stratigraphy, geology (based on position of layers)","-","","-","-",NA,NA
"7649","Kudaro III","Kudaro III, mixed layers, Fauna","Layer 5","Georgia","cave",43.672042,42.526857,"LP/ Acheulean - Europe",100000,303000,"TL (thermoluminescence) dating, U series (uranium-thorium) dating","-","","-","-",NA,NA
"7650","Kulna Cave","Kulna layer 2 fauna","Unit 2","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","-","-",NA,NA
"7651","Kulna Cave","Kulna layer 3 fauna","Unit 3","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","-","-",NA,NA
"7652","Kulna Cave","Kulna layer 4 fauna","Unit 4","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","","-",NA,NA
"7653","Kulna Cave","Kulna layer 5 sector A fauna","Unit 5","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","","-",NA,NA
"7654","Kulna Cave","Kulna layer 5 sector D fauna","Unit 5","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","-","-",NA,NA
"7655","Kulna Cave","Kulna layer 6 fauna","Unit 6","Czech Republic","cave",16.737983,49.407631,"UP/ Upper Paleolithic - Eurasia",11780,76620,"stratigraphy","-","","-","-",NA,NA
"7656","Kulna Cave","Kulna layer 6a fauna","Unit 6a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",45900,76620,"14C (radiocarbon) dating, OSL (optically stimulated thermoluminescence) dating","-","","-","-",29000,0.833333327434574
"7657","Kulna Cave","Kulna layer 7a fauna","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","","-","-",48100,0.636362967217288
"7658","Kulna Cave","Kulna layer 7b fauna","Unit 7b","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,76000,"stratigraphy","-","","-","-",45810,1
"7659","Kulna Cave","Kulna layer 7c fauna","Unit 7c","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",49300,76000,"14C (radiocarbon) dating, OSL (optically stimulated thermoluminescence) dating","-","","-","-",22973,0.825546277709905
"7660","Kulna Cave","Kulna layer 7d fauna","Unit 7d","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",49300,77500,"stratigraphy","-","","","-",NA,NA
"7661","Kulna Cave","Kulna layer 8 fauna","Unit 8a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",49300,77500,"stratigraphy","-","","-","-",NA,NA
"7662","Kulna Cave","Kulna layer 8 fauna","Unit 8b","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",49300,77500,"stratigraphy","-","","-","-",NA,NA
"7663","Kulna Cave","Kulna layer 9 fauna","Unit 9a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",49300,77500,"stratigraphy","-","","-","-",NA,NA
"7664","Kulna Cave","Kulna layer 9 fauna","Unit 9b","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",65100,77500,"ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","","-","-",70211,0.999999999358335
"7665","Kulna Cave","Kulna layer 11a fauna","Unit 11","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",70600,130000,"OSL (optically stimulated thermoluminescence) dating, oxygen isotope stratigraphy, stratigraphy","5","","-","-",76664,0.926036999122707
"7666","Kulna Cave","Kulna layer 11b fauna","Unit 11","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",70600,130000,"OSL (optically stimulated thermoluminescence) dating, oxygen isotope stratigraphy, stratigraphy","5","","-","-",76664,0.926036999122707
"7667","Kulna Cave","Kulna layer 11 fauna","Unit 11","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",70600,130000,"OSL (optically stimulated thermoluminescence) dating, oxygen isotope stratigraphy, stratigraphy","5","","","-",76664,0.926036999122707
"7668","Kulna Cave","Kulna layer 11d fauna","Unit 11","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",70600,130000,"OSL (optically stimulated thermoluminescence) dating, oxygen isotope stratigraphy, stratigraphy","5","","-","-",76664,0.926036999122707
"7669","Kulna Cave","Kulna layer 12 fauna","Unit 12a","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",115000,130000,"stratigraphy","-","","-","-",93500,1
"7670","Kulna Cave","Kulna layer 12 fauna","Unit 12b","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",115000,130000,"stratigraphy","-","","-","-",NA,NA
"7671","Kulna Cave","Kulna layer 13b fauna","Unit 13b","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",115000,190000,"stratigraphy","6-5e","","-","-",NA,NA
"7672","Kulna Cave","Kulna layer 7a human remains 1","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","-","-","-",48100,0.636362967217288
"7673","Kulna Cave","Kulna layer 7a human remains 2","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","-","-","-",48100,0.636362967217288
"7674","Kulna Cave","Kulna layer 7a human remains 3","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","-","-","-",48100,0.636362967217288
"7675","Kulna Cave","Kulna layer 7a human remains 4","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","-","-","-",48100,0.636362967217288
"7676","Kulna Cave","Kulna layer 7a human remains 5","Unit 7a","Czech Republic","cave",16.737983,49.407631,"MP/ Micoquian",43400,75090,"14C (radiocarbon) dating, ESR (electron spin resonance) dating, OSL (optically stimulated thermoluminescence) dating","-","-","-","-",48100,0.636362967217288
"7677","Kulna Cave","Kulna layer 14, micromammals","Unit 14","Czech Republic","cave",16.737983,49.407631,"MP/ Middle Paleolithic - Eurasia",115000,190000,"stratigraphy","6-5e","","","-",98000,1
"7678","Kulychivka","Cultural layer II mammal fauna assemblage","Layer 3","Ukraine","open air",25.71667,50.11972,"UP/ Upper Paleolithic - Eurasia",24000,37390,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","","","-",35316,0.714285714285714
"7679","Kulychivka","Cultural layer II mammal fauna assemblage","Layer 4","Ukraine","open air",25.71667,50.11972,"UP/ Initial Upper Paleolithic - Eurasia",28840,75000,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","","","-",33780,1
"7680","Kulychivka","Cultural layer I mammal fauna assemblage","Layer 1","Ukraine","open air",25.71667,50.11972,"NP/ Iron Age",0,14000,"geology (based on position of layers)","-","","","-",NA,NA
"7681","Kulychivka","Cultural layer I mammal fauna assemblage","Layer 2","Ukraine","open air",25.71667,50.11972,"UP/ Upper Paleolithic - Eurasia",14000,30760,"14C (radiocarbon) dating, TL (thermoluminescence) dating","-","","","-",34556,1
"7682","La Cala","La Cala Unit Q1 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","1105","-","-",31492,1
"7683","La Cala","La Cala Unit Q2 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","844","-","-",31492,1
"7684","La Cala","La Cala Unit Q3 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","1251","-","-",31492,1
"7685","La Cala","La Cala Unit Q4 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","1013","-","-",31492,1
"7686","La Cala","La Cala Unit Q5 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","1908","-","-",31492,1
"7687","La Cala","La Cala Unit Q6.7 Macro-Mammal Fauna","Unit Q","Italy","cave",15.381208,40.00094,"UP/ Gravettian",27000,30000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","353","-","-",31492,1
"7688","La Cala","La Cala Unit 1d Macro-Mammal Fauna","Unit GB1d","Italy","cave",15.381208,40.00094,"UP/ Gravettian",29000,33000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","151","-","-",30771,1
"7689","La Cala","La Cala Unit 1m Macro-Mammal Fauna","Unit GB1m-GB2","Italy","cave",15.381208,40.00094,"UP/ Gravettian",29000,33000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","232","-","-",NA,NA
"7690","La Cala","La Cala Unit 2 Macro-Mammal Fauna","Unit GB1m-GB2","Italy","cave",15.381208,40.00094,"UP/ Gravettian",29000,33000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","366","-","-",NA,NA
"7691","La Cala","La Cala Unit 3d Macro-Mammal Fauna","Unit GB3d","Italy","cave",15.381208,40.00094,"UP/ Gravettian",29000,33000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","606","-","-",31083,1
"7692","La Cala","La Cala Unit 3m Macro-Mammal Fauna","Unit GB3m","Italy","cave",15.381208,40.00094,"UP/ Gravettian",29000,33000,"14C (radiocarbon) dating, archaeological (cultural) stratigraphy, geology (based on position of layers)","-","147","-","-",NA,NA
"7693","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 2","Unit 2","France","cave",0.446972,45.670333,"UP/ Aurignacian",18000,29000,"geology (based on position of layers), biostratigraphy (large mammal)","-","","-","-",NA,NA
"7694","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 3","Unit 3","France","cave",0.446972,45.670333,"",18000,71000,"geology (based on position of layers)","-","","-","-",NA,NA
"7695","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 4","Unit 4","France","cave",0.446972,45.670333,"",57000,71000,"geology (based on position of layers), biostratigraphy (large mammal)","-","","-","-",NA,NA
"7696","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 6","Unit 6","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",57000,71000,"geology (based on position of layers)","-","","-","-",NA,NA
"7697","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8 prime","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), biostratigraphy (large mammal), micromorphology","5d","","-","-",70500,0.999999985676063
"7698","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8a","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), biostratigraphy (large mammal), micromorphology","5d","","-","-",70500,0.999999985676063
"7699","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8b","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), biostratigraphy (large mammal), micromorphology","5d","","-","-",70500,0.999999985676063
"7700","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8c","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), biostratigraphy (large mammal), micromorphology","5d","","-","-",70500,0.999999985676063
"7701","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 8","Unit 8d","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), biostratigraphy (large mammal), micromorphology","5d","","-","-",70500,0.999999985676063
"7702","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 9","Unit 9","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), palynology, biostratigraphy (large mammal), micromorphology","5d","","-","-",36400,0.999999999999788
"7703","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 9","Unit 9 prime","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), palynology, biostratigraphy (large mammal), micromorphology","5d","","-","-",36400,0.999999999999788
"7704","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Layer 10","Unit 10","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), palynology, biostratigraphy (large mammal), micromorphology","5d","","-","-",NA,NA
"7705","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 10","Unit 10","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), palynology, biostratigraphy (large mammal), micromorphology","5d","","-","-",NA,NA
"7706","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 9","Unit 9","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",91000,116000,"geology (based on position of layers), palynology, biostratigraphy (large mammal), micromorphology","5d","","-","-",NA,NA
"7707","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 6","Unit 6","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",57000,71000,"geology (based on position of layers)","-","","-","-",NA,NA
"7708","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Couche 4","Unit 4","France","cave",0.446972,45.670333,"",57000,71000,"geology (based on position of layers), biostratigraphy (large mammal)","-","","","-",NA,NA
"7709","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay Aurignacienne","Unit 2","France","cave",0.446972,45.670333,"UP/ Aurignacian",18000,29000,"geology (based on position of layers), biostratigraphy (large mammal)","-","","","-",NA,NA
"7710","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 1","Unit 12","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",126000,300000,"geology (based on position of layers), palynology, micromorphology","-","-","-","-",NA,NA
"7711","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 2","Unit 12","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",126000,300000,"geology (based on position of layers), palynology, micromorphology","-","-","-","-",NA,NA
"7712","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 3","Unit 12","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",126000,300000,"geology (based on position of layers), palynology, micromorphology","-","-","-","-",NA,NA
"7713","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 4","Unit 12","France","cave",0.446972,45.670333,"MP/ Mousterian - Eurasia",126000,300000,"geology (based on position of layers), palynology, micromorphology","-","-","-","-",NA,NA
"7714","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 5","Unit 11","France","cave",0.446972,45.670333,"",107000,116000,"U series (uranium-thorium) dating, geology (based on position of layers), palynology","5e","-","-","-",146001,0.999908832954145
"7715","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 6","Unit 11","France","cave",0.446972,45.670333,"",107000,116000,"U series (uranium-thorium) dating, geology (based on position of layers), palynology","5e","-","-","-",146001,0.999908832954145
"7716","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 7","Unit 11","France","cave",0.446972,45.670333,"",107000,116000,"U series (uranium-thorium) dating, geology (based on position of layers), palynology","5e","-","-","-",146001,0.999908832954145
"7717","La Chaise - Bourgeois-Delaunay","La Chaise - Bourgeois-Delaunay human remains 8","Unit 11","France","cave",0.446972,45.670333,"",107000,116000,"U series (uranium-thorium) dating, geology (based on position of layers), palynology","5e","-","-","-",146001,0.999908832954145
